method,group_kind,group,dist_from_train,n,known_true_slope,derived_prediction_slope,abs_slope_error,known_true_prevalence,derived_prediction_prevalence,prevalence_error,abs_prevalence_error,auc,liability_pseudo_r2,mae_true_risk,rmse_true_risk,brier,dem,pheno,seed,pgs_mode,centers
linpc,distance,8.0,8.0,750,0.3924322385267275,0.2370482720876473,0.1553839664390802,0.0653429359612476,0.0519296094874097,-0.0134133264738378,0.0134133264738378,0.6052943969610636,0.0160142448898369,0.071490620136588,0.1180558174797534,0.0597171846105564,grid2d,phenoA,2,realpt,20
linpc,distance,9.0,9.0,500,0.3131734569158076,0.2934446047359772,0.0197288521798303,0.0741362738446493,0.0300601553174896,-0.0440761185271596,0.0440761185271596,0.5329032258064517,0.0125642771451021,0.0639491399058619,0.1227995235649231,0.0666208461658963,grid2d,phenoA,2,realpt,20
linpc,distance,10.0,10.0,250,0.1106958769550891,0.281372163720724,0.1706762867656349,0.0348441267139105,0.02274803501198,-0.0120960917019305,0.0120960917019305,0.522557611165206,0.0003178294418991,0.0329042718477656,0.0546062974408006,0.0500438561243897,grid2d,phenoA,2,realpt,20
linpc,deme,0.0,0.0,250,0.57800898133034,0.342633081983428,0.2353758993469119,0.0644914549125604,0.0757645967046341,0.0112731417920736,0.0112731417920736,0.7950968523002421,0.3046856637906795,0.0589712270162614,0.0982345963844085,0.0521869771545732,grid2d,phenoA,2,realpt,20
linpc,deme,1.0,1.0,250,0.3126101067866446,0.3757149375925591,0.0631048308059145,0.1421346899331621,0.1834868916717474,0.0413522017385852,0.0413522017385852,0.5110661723401866,0.0732952465535285,0.1122280355217402,0.1355250999843739,0.1462821288178913,grid2d,phenoA,2,realpt,20
linpc,deme,2.0,2.0,250,0.1253905466916499,0.3975681107488043,0.2721775640571543,0.1742877127997557,0.2751945651548428,0.1009068523550871,0.1009068523550871,0.5716,0.0126544729079533,0.1764806065430575,0.2037671487151892,0.1652520261845246,grid2d,phenoA,2,realpt,20
linpc,deme,3.0,3.0,250,0.203030623278837,0.4005861339424925,0.1975555106636554,0.1782259389611047,0.2606669677116128,0.082441028750508,0.082441028750508,0.5026573426573426,0.0038558299300491,0.1770412389669291,0.2061981280816233,0.1760139658106263,grid2d,phenoA,2,realpt,20
linpc,deme,4.0,4.0,250,0.293077278231864,0.3919559824940505,0.0988787042621864,0.1099248964493701,0.2200057008978286,0.1100808044484584,0.1100808044484584,0.4535111111111111,0.0364939723426144,0.1579077722695474,0.1780821080952318,0.1077801740449221,grid2d,phenoA,2,realpt,20
linpc,deme,5.0,5.0,250,-0.0032586811195699,0.3914362163903153,0.3946948975098853,0.1718115278473842,0.2118623394169127,0.0400508115695284,0.0400508115695284,0.4685948361469712,1.6403834839792994e-05,0.1494709407033951,0.1836649399110717,0.1350167723675517,grid2d,phenoA,2,realpt,20
linpc,deme,6.0,1.0,250,0.8714785070314827,0.373831481059597,0.4976470259718856,0.1221719133246767,0.172023397114024,0.0498514837893472,0.0498514837893472,0.7479231568016614,0.349724608653927,0.1332885190455188,0.1611947153000737,0.1148529646346822,grid2d,phenoA,2,realpt,20
linpc,deme,7.0,2.0,250,0.2682572324684595,0.4094860757621775,0.141228843293718,0.309413288754965,0.2997661688421764,-0.0096471199127886,0.0096471199127886,0.5613740091280328,0.0552672707086782,0.1726141842681853,0.2138615374059111,0.2033203977877916,grid2d,phenoA,2,realpt,20
linpc,deme,8.0,3.0,250,0.0570421223981383,0.3968165021812274,0.339774379783089,0.2793150320549626,0.2547883968039463,-0.0245266352510162,0.0245266352510162,0.4937142857142856,0.0064068886929256,0.1286349768849536,0.1618039089724516,0.2147677378365954,grid2d,phenoA,2,realpt,20
linpc,deme,9.0,4.0,250,0.1284865994493688,0.4029299230717646,0.2744433236223957,0.3036495580205486,0.2375153879173502,-0.0661341701031984,0.0661341701031984,0.4434351775392237,0.0013438767040742,0.1988296001846608,0.2499890909382108,0.2227188295817295,grid2d,phenoA,2,realpt,20
linpc,deme,10.0,5.0,250,0.3338441485509348,0.3864045614737879,0.052560412922853,0.242168201986768,0.2334302542477662,-0.0087379477390018,0.0087379477390018,0.5992714025500911,0.0393979794093756,0.1506462114467002,0.1844401103543094,0.1813512715411101,grid2d,phenoA,2,realpt,20
linpc,deme,11.0,6.0,250,0.1317713483792768,0.3720943729889155,0.2403230246096387,0.110660137432887,0.1655153853143618,0.0548552478814747,0.0548552478814747,0.5746909340659341,0.0042814528309215,0.1094391033697806,0.131125537320697,0.096297153513828,grid2d,phenoA,2,realpt,20
linpc,deme,12.0,2.0,250,0.8096247113309076,0.4201186922413703,0.3895060190895373,0.5450396456715266,0.3230363932511713,-0.2220032524203553,0.2220032524203553,0.5525482849945095,0.061301817376789,0.2971687164111789,0.3514215537126448,0.2963645222488517,grid2d,phenoA,2,realpt,20
linpc,deme,13.0,3.0,250,0.1894133607394402,0.3970299776077842,0.207616616868344,0.4070155854244555,0.2882826746550413,-0.1187329107694141,0.1187329107694141,0.5239971578063433,0.0028216641609038,0.2129311772804089,0.2737123795595648,0.2758426370513947,grid2d,phenoA,2,realpt,20
linpc,deme,14.0,4.0,250,0.1483674864462077,0.3999115303644166,0.2515440439182089,0.2481176484483894,0.2465221945419233,-0.0015954539064661,0.0015954539064661,0.5031210986267166,0.0110830343763087,0.1496626856063709,0.1883513671638465,0.2088343631775673,grid2d,phenoA,2,realpt,20
linpc,deme,15.0,5.0,250,0.2830554728767814,0.3755322734288738,0.0924768005520923,0.1602211818845338,0.1685059249150567,0.0082847430305228,0.0082847430305228,0.6111653116531166,0.0135602873716089,0.13081860726125,0.1628387886452471,0.1451238036085139,grid2d,phenoA,2,realpt,20
linpc,deme,16.0,6.0,250,0.3818532856066993,0.3589985190542612,0.022854766552438,0.2644382198612577,0.1473803620817804,-0.1170578577794773,0.1170578577794773,0.5009761480349715,0.0214481664924529,0.1711794466007399,0.2319069059065755,0.2001541622862064,grid2d,phenoA,2,realpt,20
linpc,deme,17.0,7.0,250,0.1954371350808173,0.3469252308075362,0.1514880957267188,0.1795457967386012,0.0946456434832253,-0.0849001532553759,0.0849001532553759,0.5908185724766796,0.0150159966965384,0.1245059949922466,0.1851269692520264,0.1598253457417397,grid2d,phenoA,2,realpt,20
linpc,deme,18.0,3.0,250,0.3564610088695547,0.4140046933996637,0.057543684530109,0.4514800864312813,0.3129348222645413,-0.13854526416674,0.13854526416674,0.5353244885955166,0.0270469020309016,0.213160366783435,0.2650044290946454,0.2581034661726864,grid2d,phenoA,2,realpt,20
linpc,deme,19.0,4.0,250,0.2509448131462103,0.4043232367400151,0.1533784235938047,0.2178029798453746,0.2476878506090817,0.0298848707637071,0.0298848707637071,0.4966821198072902,0.0182741498643429,0.1784429350020651,0.2182652105878661,0.1795643469865414,grid2d,phenoA,2,realpt,20
linpc,deme,20.0,5.0,250,0.5464416581708051,0.3704957897499926,0.1759458684208125,0.1355469228076667,0.1485537244729579,0.0130068016652911,0.0130068016652911,0.6391565423823489,0.0558656742946186,0.108002852189538,0.1377859772984648,0.1128017722084768,grid2d,phenoA,2,realpt,20
linpc,deme,21.0,6.0,250,0.5660976826445342,0.3623634650331069,0.2037342176114272,0.1348610702612427,0.1190517723248534,-0.0158092979363892,0.0158092979363892,0.5424242424242425,0.0513584031903634,0.116882783327312,0.1680391784282923,0.1059859183921942,grid2d,phenoA,2,realpt,20
linpc,deme,22.0,7.0,250,0.1822169656261332,0.3292481579934236,0.1470311923672903,0.0880661810980363,0.0664503248568928,-0.0216158562411435,0.0216158562411435,0.4797255146600125,0.0010273729256067,0.0833650195495471,0.121466153487421,0.0775880047653816,grid2d,phenoA,2,realpt,20
linpc,deme,23.0,8.0,250,0.3841880310591446,0.3151905845287855,0.068997446530359,0.1524996704935388,0.0529794656488105,-0.0995202048447283,0.0995202048447283,0.5542857142857143,0.0205233483099919,0.1232005679351563,0.1895716521618254,0.1454050855333154,grid2d,phenoA,2,realpt,20
linpc,deme,24.0,4.0,250,0.2147741508723801,0.4070780178915111,0.192303867019131,0.214789582359817,0.2779467821989327,0.0631571998391156,0.0631571998391156,0.4859735973597359,1.3741963623093674e-05,0.1766867909184342,0.2076202428084164,0.1641360884377704,grid2d,phenoA,2,realpt,20
linpc,deme,25.0,5.0,250,0.0547348350996816,0.3847852314472613,0.3300503963475796,0.1087370874430056,0.1935183396659535,0.0847812522229478,0.0847812522229478,0.4862458471760797,0.0002260070099063,0.1391876786920697,0.1574252780270625,0.1252971678410443,grid2d,phenoA,2,realpt,20
linpc,deme,26.0,6.0,250,0.1743916343836922,0.3515804122203584,0.1771887778366662,0.1335953517452775,0.116443126071077,-0.0171522256742004,0.0171522256742004,0.5737221976727058,0.0153442029308382,0.1037803722863182,0.1502483558477551,0.1078281493234916,grid2d,phenoA,2,realpt,20
linpc,deme,27.0,7.0,250,0.4379502477538119,0.3063789387122049,0.131571309041607,0.0406695503896514,0.0653244393570916,0.0246548889674402,0.0246548889674402,0.516949152542373,0.0110242343111268,0.0571392110960723,0.0774006509496598,0.0531371111130072,grid2d,phenoA,2,realpt,20
linpc,deme,28.0,8.0,250,0.5021374520989161,0.3111942232232081,0.190943228875708,0.0183626408648538,0.0449922986387241,0.0266296577738703,0.0266296577738703,0.9112903225806452,0.0275143624077316,0.039726676393686,0.0497358687562219,0.0091409009539393,grid2d,phenoA,2,realpt,20
linpc,deme,29.0,9.0,250,0.2277368091406631,0.2971045013160865,0.0693676921754234,0.0693735990493608,0.030034892784162,-0.0393387062651987,0.0393387062651987,0.4281517094017094,0.0176381664562675,0.0584220825312672,0.1112232303083853,0.0612475706596013,grid2d,phenoA,2,realpt,20
linpc,deme,30.0,5.0,250,0.4085016244075127,0.4061831971999585,0.0023184272075541,0.1659163672983714,0.2576001811173295,0.0916838138189581,0.0916838138189581,0.4702380952380952,0.0189559623162377,0.161188489583902,0.1856165556291773,0.1507665771859411,grid2d,phenoA,2,realpt,20
linpc,deme,31.0,6.0,250,0.137592167955025,0.3765096667961571,0.2389174988411321,0.1160723019257403,0.1492107066958908,0.0331384047701504,0.0331384047701504,0.5507390798870619,2.380516661491931e-06,0.0918084636335131,0.1096159428585736,0.0978061599202927,grid2d,phenoA,2,realpt,20
linpc,deme,32.0,7.0,250,0.0594388658076338,0.3396305907386347,0.2801917249310009,0.0793836852754344,0.0948145269641062,0.0154308416886717,0.0154308416886717,0.4758480825958702,0.0009833780850401,0.063502026481138,0.0835249139379693,0.0869751006200999,grid2d,phenoA,2,realpt,20
linpc,deme,33.0,8.0,250,0.2909712324221219,0.3116722965722613,0.0207010641501393,0.0251664965253502,0.0578170641746945,0.0326505676493442,0.0326505676493442,0.5683060109289617,0.0173240942157638,0.0515446160809216,0.0583134648099242,0.0246055673444146,grid2d,phenoA,2,realpt,20
linpc,deme,34.0,9.0,250,0.3986101046909521,0.2913073655513737,0.1073027391395783,0.0788989486399379,0.0300854178508173,-0.0488135307891206,0.0488135307891206,0.6165413533834586,0.0100738334404616,0.0694761972804565,0.1333748065239912,0.0719941216721914,grid2d,phenoA,2,realpt,20
linpc,deme,35.0,10.0,250,0.1106958769550891,0.281372163720724,0.1706762867656349,0.0348441267139105,0.02274803501198,-0.0120960917019305,0.0120960917019305,0.522557611165206,0.0003178294418991,0.0329042718477656,0.0546062974408006,0.0500438561243897,grid2d,phenoA,2,realpt,20
znorm,distance,0.0,0.0,250,0.57800898133034,0.0681246850684498,0.5098842962618901,0.0644914549125604,0.1732972503091804,0.1088057953966199,0.1088057953966199,0.786319612590799,0.3213960132585856,0.1339848837677077,0.1454313964823932,0.0649383915972835,grid2d,phenoA,2,realpt,20
znorm,distance,1.0,1.0,500,0.5920443069090636,0.0832471176028868,0.5087971893061768,0.1321533016289194,0.169655372948751,0.0375020713198316,0.0375020713198316,0.6221473886767492,0.1981547859652584,0.1242982854948075,0.1501375450548289,0.1319584305728647,grid2d,phenoA,2,realpt,20
znorm,distance,2.0,2.0,750,0.4010908301636723,0.10744575286375,0.2936450772999223,0.3429135490754157,0.1706052568817123,-0.1723082921937034,0.1723082921937034,0.5601712740384616,0.0338015371986278,0.2402111266899826,0.3223020259790571,0.2531263910982964,grid2d,phenoA,2,realpt,20
znorm,distance,3.0,3.0,1000,0.2014867788214925,0.1362213187080707,0.0652654601134218,0.3290091607179511,0.1704136957991796,-0.1585954649187715,0.1585954649187715,0.5084703296703296,0.0035257808221474,0.2114604450956473,0.2812357500393578,0.2598536550734965,grid2d,phenoA,2,realpt,20
znorm,distance,4.0,4.0,1250,0.2071300656292062,0.1410351937091525,0.0660948719200537,0.2188569330247,0.1706470329911975,-0.0482099000335025,0.0482099000335025,0.4785887512042789,0.0092117662188641,0.1584819056404133,0.2123621167396968,0.1766809634403878,grid2d,phenoA,2,realpt,20
znorm,distance,5.0,5.0,1500,0.2705531763310242,0.1345415771163922,0.136011599214632,0.1640668815446216,0.1712134807820174,0.0071465992373957,0.0071465992373957,0.5428584067441009,0.0085740158279367,0.1310267640763305,0.1654268901843262,0.1403062398410125,grid2d,phenoA,2,realpt,20
znorm,distance,6.0,6.0,1250,0.2783412237938454,0.1458555693976025,0.1324856543962429,0.151925416245281,0.1708491545561858,0.0189237383109047,0.0189237383109047,0.5479225572738139,0.0162957700477384,0.1277830268906449,0.1628084468630448,0.1220780197009912,grid2d,phenoA,2,realpt,20
znorm,distance,7.0,7.0,1000,0.2187608035670991,0.1922749730747799,0.0264858304923191,0.0969163033754308,0.1695651238037069,0.0726488204282761,0.0726488204282761,0.5052657127179097,0.0018842338549894,0.1271781349330403,0.1460576754472601,0.0988104720149859,grid2d,phenoA,2,realpt,20
znorm,distance,8.0,8.0,750,0.3924322385267275,0.1670609961630344,0.2253712423636931,0.0653429359612476,0.1720662638724086,0.106723327911161,0.106723327911161,0.6006350902184235,0.0280312956829048,0.1465102894274269,0.1583003356250582,0.0711823532754219,grid2d,phenoA,2,realpt,20
znorm,distance,9.0,9.0,500,0.3131734569158076,0.2043604185616361,0.1088130383541714,0.0741362738446493,0.169321373176069,0.0951850993314196,0.0951850993314196,0.5394162826420892,0.0112018617768711,0.1342064996602476,0.1491174410747132,0.0749203482383274,grid2d,phenoA,2,realpt,20
znorm,distance,10.0,10.0,250,0.1106958769550891,0.165971492609242,0.0552756156541529,0.0348441267139105,0.1701487624040117,0.1353046356901011,0.1353046356901011,0.5397598182408309,3.874605844677333e-07,0.1386115292643225,0.1461719314592197,0.063235836849084,grid2d,phenoA,2,realpt,20
znorm,deme,0.0,0.0,250,0.57800898133034,0.0681246850684498,0.5098842962618901,0.0644914549125604,0.1732972503091804,0.1088057953966199,0.1088057953966199,0.786319612590799,0.3213960132585856,0.1339848837677077,0.1454313964823932,0.0649383915972835,grid2d,phenoA,2,realpt,20
znorm,deme,1.0,1.0,250,0.3126101067866446,0.0925752624363588,0.2200348443502858,0.1421346899331621,0.1702116159313426,0.0280769259981804,0.0280769259981804,0.5064599483204135,0.0709916123973988,0.1068896048087271,0.1295389648100411,0.1426078367411244,grid2d,phenoA,2,realpt,20
znorm,deme,2.0,2.0,250,0.1253905466916499,0.1338695060722906,0.0084789593806406,0.1742877127997557,0.1703072249646786,-0.003980487835077,0.003980487835077,0.5672499999999999,0.0133207659646934,0.1352232313577422,0.1740054328357645,0.1602216275925374,grid2d,phenoA,2,realpt,20
znorm,deme,3.0,3.0,250,0.203030623278837,0.1621737743255829,0.0408568489532541,0.1782259389611047,0.1710924201841545,-0.0071335187769502,0.0071335187769502,0.5084382284382284,0.0052537763507537,0.1405920237658142,0.186326308351326,0.174332705845066,grid2d,phenoA,2,realpt,20
znorm,deme,4.0,4.0,250,0.293077278231864,0.1548362323284545,0.1382410459034094,0.1099248964493701,0.1703280590605027,0.0604031626111326,0.0604031626111326,0.4487111111111111,0.0346304750161921,0.1273844442623879,0.1511782029961551,0.095665440191347,grid2d,phenoA,2,realpt,20
znorm,deme,5.0,5.0,250,-0.0032586811195699,0.1607049584666546,0.1639636395862246,0.1718115278473842,0.1710286524935227,-0.0007828753538615,0.0007828753538615,0.448857994041708,1.1766268692891832e-05,0.1342167948051162,0.1754800113504155,0.1299378562131149,grid2d,phenoA,2,realpt,20
znorm,deme,6.0,1.0,250,0.8714785070314827,0.0779280602961733,0.7935504467353094,0.1221719133246767,0.1690991299661595,0.0469272166414828,0.0469272166414828,0.7423416407061267,0.3541074879171998,0.141706966180888,0.1682326409057544,0.121309024404605,grid2d,phenoA,2,realpt,20
znorm,deme,7.0,2.0,250,0.2682572324684595,0.1042122603895543,0.1640449720789051,0.309413288754965,0.1706661388910743,-0.1387471498638907,0.1387471498638907,0.5563295700216191,0.0547296928038723,0.1903436099495171,0.2542552573364457,0.2104784805880262,grid2d,phenoA,2,realpt,20
znorm,deme,8.0,3.0,250,0.0570421223981383,0.1476064768080745,0.0905643544099362,0.2793150320549626,0.1711770476839066,-0.1081379843710559,0.1081379843710559,0.4918857142857142,0.0058722493511485,0.1462673854206285,0.1899423312681367,0.2269004046539302,grid2d,phenoA,2,realpt,20
znorm,deme,9.0,4.0,250,0.1284865994493688,0.1491080906535341,0.0206214912041652,0.3036495580205486,0.1687508772842388,-0.1348986807363098,0.1348986807363098,0.4414833721192103,0.0014727877408507,0.2024270911450869,0.2736327692116613,0.2335591821268414,grid2d,phenoA,2,realpt,20
znorm,deme,10.0,5.0,250,0.3338441485509348,0.1601790150804391,0.1736651334704957,0.242168201986768,0.1687332869241111,-0.0734349150626569,0.0734349150626569,0.5722959493451296,0.0256395691554052,0.1505993139514966,0.1995999132012964,0.1891722787673131,grid2d,phenoA,2,realpt,20
znorm,deme,11.0,6.0,250,0.1317713483792768,0.1789783800725727,0.0472070316932959,0.110660137432887,0.1697236771715907,0.0590635397387036,0.0590635397387036,0.578125,0.0051542392219333,0.1102922414428121,0.1309916231054662,0.0970090986018833,grid2d,phenoA,2,realpt,20
znorm,deme,12.0,2.0,250,0.8096247113309076,0.132008371526919,0.6776163398039886,0.5450396456715266,0.170842406789384,-0.3741972388821425,0.3741972388821425,0.561914604999677,0.0647182075227989,0.3950665387626885,0.4655235346478527,0.3886790651143257,grid2d,phenoA,2,realpt,20
znorm,deme,13.0,3.0,250,0.1894133607394402,0.1387820922551445,0.0506312684842956,0.4070155854244555,0.169543859869407,-0.2374717255550484,0.2374717255550484,0.5126929784897617,0.0033354425572498,0.265635585711592,0.3395786375883712,0.327504876518534,grid2d,phenoA,2,realpt,20
znorm,deme,14.0,4.0,250,0.1483674864462077,0.1528470076375768,0.0044795211913691,0.2481176484483894,0.171819520959094,-0.0762981274892954,0.0762981274892954,0.5068664169787765,0.0095165387081121,0.1503704310779975,0.2008463246557709,0.2187570353069665,grid2d,phenoA,2,realpt,20
znorm,deme,15.0,5.0,250,0.2830554728767814,0.1669722278804846,0.1160832449962967,0.1602211818845338,0.1732577445543174,0.0130365626697835,0.0130365626697835,0.6072628726287264,0.0099987309902534,0.1337292653732579,0.1642304835777576,0.1464411379282728,grid2d,phenoA,2,realpt,20
znorm,deme,16.0,6.0,250,0.3818532856066993,0.1714950188402643,0.2103582667664349,0.2644382198612577,0.1712669830347336,-0.0931712368265241,0.0931712368265241,0.5021645021645021,0.0220801612927029,0.1652959756085327,0.2210634345448705,0.1951452680595282,grid2d,phenoA,2,realpt,20
znorm,deme,17.0,7.0,250,0.1954371350808173,0.2049863329981043,0.009549197917287,0.1795457967386012,0.1679166250744466,-0.0116291716641545,0.0116291716641545,0.5774027879677183,0.0159637153119867,0.1249806436359703,0.1648444151072314,0.15175493970457,grid2d,phenoA,2,realpt,20
znorm,deme,18.0,3.0,250,0.3564610088695547,0.1901034446847847,0.1663575641847699,0.4514800864312813,0.16984145545925,-0.2816386309720313,0.2816386309720313,0.544147441343703,0.0347293214746868,0.2933467854845542,0.3609223668644246,0.310676633276456,grid2d,phenoA,2,realpt,20
znorm,deme,19.0,4.0,250,0.2509448131462103,0.1620299561293572,0.088914857016853,0.2178029798453746,0.1704135986617104,-0.0473893811836641,0.0473893811836641,0.4993182437960186,0.0168270890817355,0.1626812033520619,0.2206430149257298,0.1798357565963328,grid2d,phenoA,2,realpt,20
znorm,deme,20.0,5.0,250,0.5464416581708051,0.1819715947605031,0.3644700634103019,0.1355469228076667,0.1694531589578496,0.0339062361501829,0.0339062361501829,0.6554950425918168,0.0671712656203015,0.1171901900818402,0.1419053196354772,0.1144589784493161,grid2d,phenoA,2,realpt,20
znorm,deme,21.0,6.0,250,0.5660976826445342,0.187941490688121,0.3781561919564131,0.1348610702612427,0.1712419784456166,0.0363809081843739,0.0363809081843739,0.5681818181818181,0.0558402219177608,0.1390109567014245,0.1715227736255398,0.1079250773422404,grid2d,phenoA,2,realpt,20
znorm,deme,22.0,7.0,250,0.1822169656261332,0.2042694395723308,0.0220524739461976,0.0880661810980363,0.1684927294748926,0.0804265483768562,0.0804265483768562,0.4416718652526512,1.3415535538930586e-05,0.1298010139884681,0.1440800354119382,0.0846643992891531,grid2d,phenoA,2,realpt,20
znorm,deme,23.0,8.0,250,0.3841880310591446,0.2115450951694021,0.1726429358897424,0.1524996704935388,0.1735499919526637,0.0210503214591249,0.0210503214591249,0.5510714285714285,0.0250091527436703,0.1344942192990784,0.1621408089742559,0.1340582058215516,grid2d,phenoA,2,realpt,20
znorm,deme,24.0,4.0,250,0.2147741508723801,0.1738055557972884,0.0409685950750916,0.214789582359817,0.1719231089904413,-0.0428664733693757,0.0428664733693757,0.4886551155115511,2.6497245590210797e-05,0.1495463583645321,0.196814673030206,0.1555874029804513,grid2d,phenoA,2,realpt,20
znorm,deme,25.0,5.0,250,0.0547348350996816,0.1858530911803002,0.1311182560806185,0.1087370874430056,0.173112748729393,0.0643756612863874,0.0643756612863874,0.5041860465116279,0.0001262346584525,0.1266113636703242,0.1444264562338611,0.1217825661032568,grid2d,phenoA,2,realpt,20
znorm,deme,26.0,6.0,250,0.1743916343836922,0.1689216295873154,0.0054700047963767,0.1335953517452775,0.1703495363404408,0.0367541845951632,0.0367541845951632,0.5693032847252909,0.0087374439214947,0.1243673273514026,0.1536737849516176,0.1102148202284376,grid2d,phenoA,2,realpt,20
znorm,deme,27.0,7.0,250,0.4379502477538119,0.1792657390019227,0.2586845087518892,0.0406695503896514,0.1706261817129868,0.1299566313233354,0.1299566313233354,0.5429782082324456,0.0148044725522642,0.1414078039884749,0.1491565722134887,0.0659872780008878,grid2d,phenoA,2,realpt,20
znorm,deme,28.0,8.0,250,0.5021374520989161,0.1810123383056438,0.3211251137932723,0.0183626408648538,0.1698176692656594,0.1514550284008056,0.1514550284008056,0.9254032258064516,0.0394913858000265,0.1544972919500546,0.1572114846968985,0.0339514379057183,grid2d,phenoA,2,realpt,20
znorm,deme,29.0,9.0,250,0.2277368091406631,0.2157622121235504,0.0119745970171126,0.0693735990493608,0.1690991443498529,0.0997255453004921,0.0997255453004921,0.4292200854700855,0.0151893434255966,0.1305393507909129,0.1441543903720496,0.0715558599348175,grid2d,phenoA,2,realpt,20
znorm,deme,30.0,5.0,250,0.4085016244075127,0.1695557262268379,0.2389458981806747,0.1659163672983714,0.1716952930329102,0.0057789257345388,0.0057789257345388,0.4979395604395604,0.0182591980502052,0.1238136565759476,0.1599850102526271,0.1400446215848013,grid2d,phenoA,2,realpt,20
znorm,deme,31.0,6.0,250,0.137592167955025,0.1804371108940131,0.0428449429389881,0.1160723019257403,0.1716635977885474,0.0555912958628071,0.0555912958628071,0.5520677628300947,0.0004336807851482,0.0999486333490527,0.1160577889658917,0.1000958342728667,grid2d,phenoA,2,realpt,20
znorm,deme,32.0,7.0,250,0.0594388658076338,0.238015525821303,0.1785766600136692,0.0793836852754344,0.1712249589525016,0.0918412736770671,0.0918412736770671,0.4662610619469026,0.0007087415324987,0.1125230781192479,0.1230892253505577,0.0928352710653327,grid2d,phenoA,2,realpt,20
znorm,deme,33.0,8.0,250,0.2909712324221219,0.1909874600242599,0.099983772397862,0.0251664965253502,0.1728311303989027,0.1476646338735525,0.1476646338735525,0.6502732240437159,0.0201165543081084,0.1505393570331476,0.1554731356909897,0.0455374160989957,grid2d,phenoA,2,realpt,20
znorm,deme,34.0,9.0,250,0.3986101046909521,0.1965583416139631,0.202051763076989,0.0788989486399379,0.169543602002285,0.0906446533623471,0.0906446533623471,0.633401686033265,0.0108854324681377,0.1378736485295823,0.1539205450932522,0.0782848365418372,grid2d,phenoA,2,realpt,20
znorm,deme,35.0,10.0,250,0.1106958769550891,0.165971492609242,0.0552756156541529,0.0348441267139105,0.1701487624040117,0.1353046356901011,0.1353046356901011,0.5397598182408309,3.874605844677333e-07,0.1386115292643225,0.1461719314592197,0.063235836849084,grid2d,phenoA,2,realpt,20
gamfit,distance,0.0,0.0,250,0.1332049140062906,-0.0591706082357397,0.1923755222420304,0.0099692985637866,0.0149871728766891,0.0050178743129024,0.0050178743129024,0.3729838709677419,0.0112331442705749,0.0136338669238614,0.0184927230532877,0.0080157439866951,grid2d,phenoB,1,realpt,20
gamfit,distance,1.0,1.0,500,0.0060209356932293,-0.0376641500218143,0.0436850857150436,0.0188920653907361,0.0354348975661894,0.0165428321754532,0.0165428321754532,0.630229419703104,0.0499346082487275,0.0299346174043927,0.0365778824580154,0.0123793775530105,grid2d,phenoB,1,realpt,20
gamfit,distance,2.0,2.0,750,-0.0199812850498626,0.0409983963781639,0.0609796814280265,0.0663238201820079,0.0555867566677853,-0.0107370635142226,0.0107370635142226,0.7036124483529813,0.1602787800621225,0.0477129036059742,0.0733342652800227,0.0454842796772268,grid2d,phenoB,1,realpt,20
gamfit,distance,3.0,3.0,1000,0.0418870715576092,-0.0350697578938842,0.0769568294514935,0.1587167848034958,0.1493453711866815,-0.0093714136168142,0.0093714136168142,0.6937069669739759,0.350323407743303,0.0923795633374191,0.1269249295360631,0.1269891688806815,grid2d,phenoB,1,realpt,20
gamfit,distance,4.0,4.0,1250,0.0136305140095804,0.2226930876773144,0.2090625736677339,0.158058473998174,0.1736107268709751,0.015552252872801,0.015552252872801,0.6074633285377394,0.2306429448703454,0.1030835013691606,0.1325712776644558,0.1273662333036266,grid2d,phenoB,1,realpt,20
gamfit,distance,5.0,5.0,1500,0.0532775158354954,0.2610552287122206,0.2077777128767251,0.1589696332991731,0.1656506671415194,0.0066810338423462,0.0066810338423462,0.6595509107357448,0.3373635747596062,0.102145007755925,0.1334645150381001,0.1263177023157792,grid2d,phenoB,1,realpt,20
gamfit,distance,6.0,6.0,1250,0.0060501904659033,0.2159413410870935,0.2098911506211902,0.2074282741108804,0.1923710772016576,-0.0150571969092228,0.0150571969092228,0.6586432658450704,0.3715274339722514,0.1100645843920675,0.1477243917196113,0.1546703961364531,grid2d,phenoB,1,realpt,20
gamfit,distance,7.0,7.0,1000,0.049065372895692,-0.1470476537443538,0.1961130266400459,0.2486010620809615,0.2707465332744343,0.0221454711934727,0.0221454711934727,0.6446825513316046,0.3677798263691721,0.1260194837609576,0.1573669723425268,0.1749218850196881,grid2d,phenoB,1,realpt,20
gamfit,distance,8.0,8.0,750,0.0011041663122937,0.1915602276569245,0.1904560613446308,0.3687694090067872,0.3189262972637349,-0.0498431117430522,0.0498431117430522,0.6637626794258373,0.3426478256362789,0.1437591476051201,0.1817534584605379,0.2174437666030049,grid2d,phenoB,1,realpt,20
gamfit,distance,9.0,9.0,500,-0.0014917975084418,0.1500997176586793,0.1515915151671211,0.3301707110631944,0.3338279968515095,0.003657285788315,0.003657285788315,0.5768093010456796,0.1513432286690808,0.1376802414171136,0.1708891498154368,0.229690255167736,grid2d,phenoB,1,realpt,20
gamfit,distance,10.0,10.0,250,0.1671189274707373,0.340171132849272,0.1730522053785347,0.3510858125345252,0.3746702951645002,0.0235844826299749,0.0235844826299749,0.5331423895253683,0.0194915666075519,0.1320705076081933,0.165751903205654,0.2335264473603795,grid2d,phenoB,1,realpt,20
